click_id;website;user_id;ad_id;did_click
click1;www.facebook.com;user806;104;True
click2;www.facebook.com;user806;48;False
click3;www.facebook.com;user806;16;False
click4;www.facebook.com;user806;96;False
click5;http://www.imdb.com;user806;117;False
click6;www.facebook.com;user806;79;False
click7;www.imdb.com;user806;48;False
click8;https://www.facebook.com;user806;28;False
click9;www.facebook.com;user806;35;False
click10;http://www.facebook.com;user806;9;False
click11;www.facebook.com;user806;71;False
click0;www.facebook.com;user807;69;False
click1;http://www.facebook.com;user807;122;False
click2;https://www.facebook.com;user807;39;True
click3;https://www.facebook.com;user807;103;False
click4;http://www.imdb.com;user807;114;False
click5;www.imdb.com;user807;10;False
click6;http://www.facebook.com;user807;94;False
click7;www.facebook.com;user807;2;False
click8;www.facebook.com;user807;20;False
click9;https://www.imdb.com;user807;54;False
click10;www.facebook.com;user807;73;False
click11;www.facebook.com;user807;110;False
click12;www.facebook.com;user807;57;False
click13;www.facebook.com;user807;114;False
click14;https://www.facebook.com;user807;48;False
click15;www.facebook.com;user807;6;True
click16;www.facebook.com;user807;57;False
click17;www.sporza.be;user807;113;True
click18;www.facebook.com;user807;12;False
click19;www.facebook.com;user807;67;False
click20;http://www.sporza.be;user807;89;False
click21;http://www.facebook.com;user807;67;False
click22;https://www.facebook.com;user807;20;False
click23;http://www.facebook.com;user807;82;True
click24;www.imdb.com;user807;54;False
click0;http://www.imdb.com;user808;54;False
click1;http://www.sporza.be;user808;71;False
click2;http://www.facebook.com;user808;74;False
click3;http://www.facebook.com;user808;100;False
click4;http://www.facebook.com;user808;88;False
click5;www.facebook.com;user808;115;False
click6;http://www.facebook.com;user808;55;True
click7;www.facebook.com;user808;59;False
click8;http://www.facebook.com;user808;4;False
click9;www.facebook.com;user808;106;False
click10;www.facebook.com;user808;52;False
click11;http://www.facebook.com;user808;5;False
click12;http://www.facebook.com;user808;122;False
click13;www.sporza.be;user808;79;False
click14;www.facebook.com;user808;91;False
click15;www.facebook.com;user808;100;False
click16;www.facebook.com;user808;104;False
click17;https://www.imdb.com;user808;30;False
click18;www.facebook.com;user808;60;False
click19;https://www.imdb.com;user808;81;True
click20;http://www.facebook.com;user808;93;False
click21;http://www.facebook.com;user808;65;False
click22;http://www.facebook.com;user808;22;False
click23;https://www.facebook.com;user808;86;False
click24;www.facebook.com;user808;15;False
click25;www.facebook.com;user808;119;False
click26;www.imdb.com;user808;93;False
click27;www.facebook.com;user808;44;False
click28;https://www.imdb.com;user808;64;False
click29;www.imdb.com;user808;65;True
click30;www.facebook.com;user808;115;False
click31;www.facebook.com;user808;59;False
click32;https://www.facebook.com;user808;23;False
click33;www.imdb.com;user808;12;False
click34;www.imdb.com;user808;56;False
click35;www.imdb.com;user808;64;False
click36;http://www.imdb.com;user808;15;False
click37;www.facebook.com;user808;90;False
click38;www.facebook.com;user808;43;False
click39;https://www.facebook.com;user808;96;False
click40;www.imdb.com;user808;36;False
click41;http://www.facebook.com;user808;113;False
click42;https://www.facebook.com;user808;101;False
click43;www.sporza.be;user808;62;False
click44;http://www.imdb.com;user808;90;True
click45;http://www.facebook.com;user808;93;False
click46;www.facebook.com;user808;2;False
click47;www.facebook.com;user808;72;True
click48;www.facebook.com;user808;38;False
click0;www.imdb.com;user809;115;False
click1;www.facebook.com;user809;54;False
click2;www.imdb.com;user809;89;False
click3;http://www.imdb.com;user809;11;False
click4;www.facebook.com;user809;21;False
click5;https://www.facebook.com;user809;112;False
click6;www.imdb.com;user809;51;False
click0;www.facebook.com;user810;93;False
click1;www.facebook.com;user810;23;False
click2;www.sporza.be;user810;64;False
click3;https://www.facebook.com;user810;78;False
click4;www.sporza.be;user810;5;False
click5;https://www.facebook.com;user810;75;False
click6;www.sporza.be;user810;7;False
click7;https://www.facebook.com;user810;32;False
click8;www.facebook.com;user810;31;False
click9;http://www.facebook.com;user810;112;False
click10;www.imdb.com;user810;48;False
click11;www.facebook.com;user810;61;False
click12;https://www.facebook.com;user810;101;False
click13;www.facebook.com;user810;119;False
click14;http://www.facebook.com;user810;34;False
click15;https://www.facebook.com;user810;8;False
click16;www.facebook.com;user810;8;False
click17;www.facebook.com;user810;51;False
click18;www.facebook.com;user810;93;False
click19;http://www.facebook.com;user810;64;False
click20;www.facebook.com;user810;76;False
click21;http://www.sporza.be;user810;33;False
click22;www.facebook.com;user810;75;False
click23;https://www.facebook.com;user810;39;False
click24;www.imdb.com;user810;80;False
click25;https://www.imdb.com;user810;110;False
click26;www.facebook.com;user810;58;False
click27;www.imdb.com;user810;17;False
click28;www.imdb.com;user810;21;False
click29;www.facebook.com;user810;86;False
click30;http://www.facebook.com;user810;75;False
click31;www.facebook.com;user810;78;False
click32;https://www.facebook.com;user810;89;False
click33;https://www.sporza.be;user810;120;False
click34;https://www.sporza.be;user810;33;False
click35;www.facebook.com;user810;48;True
click36;https://www.facebook.com;user810;13;False
click37;www.imdb.com;user810;17;True
click38;https://www.imdb.com;user810;121;True
click0;www.facebook.com;user811;44;False
click1;https://www.imdb.com;user811;41;False
click2;http://www.facebook.com;user811;88;True
click3;www.facebook.com;user811;66;False
click4;www.facebook.com;user811;108;False
click5;www.facebook.com;user811;14;False
click6;https://www.facebook.com;user811;88;False
click7;www.facebook.com;user811;102;False
click8;http://www.facebook.com;user811;23;False
click9;http://www.imdb.com;user811;105;False
click10;www.facebook.com;user811;16;False
click11;www.facebook.com;user811;114;False
click12;www.facebook.com;user811;80;False
click13;http://www.facebook.com;user811;118;False
click14;www.facebook.com;user811;93;False
click15;www.facebook.com;user811;81;False
click16;www.facebook.com;user811;6;True
click17;http://www.facebook.com;user811;79;False
click18;www.facebook.com;user811;5;False
click0;www.facebook.com;user812;88;False
click1;http://www.imdb.com;user812;44;False
click2;http://www.facebook.com;user812;117;False
click3;www.facebook.com;user812;96;False
click4;https://www.facebook.com;user812;80;False
click5;https://www.facebook.com;user812;106;False
click6;www.facebook.com;user812;25;False
click7;https://www.facebook.com;user812;13;False
click8;https://www.sporza.be;user812;104;False
click9;www.imdb.com;user812;35;False
click10;http://www.imdb.com;user812;17;False
click11;www.facebook.com;user812;2;False
click12;https://www.facebook.com;user812;47;False
click13;www.facebook.com;user812;103;False
click14;http://www.facebook.com;user812;16;False
click15;www.imdb.com;user812;121;False
click16;www.facebook.com;user812;90;False
click17;www.imdb.com;user812;64;False
click18;www.facebook.com;user812;49;False
click19;www.facebook.com;user812;54;False
click20;http://www.imdb.com;user812;23;False
click21;www.facebook.com;user812;34;False
click22;http://www.imdb.com;user812;27;False
click23;http://www.facebook.com;user812;22;False
click24;www.imdb.com;user812;30;False
click25;https://www.facebook.com;user812;91;False
click26;www.facebook.com;user812;15;False
click27;www.facebook.com;user812;4;False
click28;https://www.facebook.com;user812;65;False
click29;www.imdb.com;user812;52;False
click30;www.imdb.com;user812;36;True
click31;http://www.facebook.com;user812;16;False
click32;http://www.facebook.com;user812;32;True
click33;https://www.sporza.be;user812;114;False
click34;http://www.sporza.be;user812;101;False
click35;www.facebook.com;user812;17;False
click36;www.facebook.com;user812;108;False
click37;www.facebook.com;user812;66;False
click38;http://www.facebook.com;user812;13;False
click39;www.facebook.com;user812;87;False
click40;www.facebook.com;user812;48;False
click41;www.imdb.com;user812;0;True
click42;www.facebook.com;user812;81;False
click43;www.imdb.com;user812;124;False
click44;www.facebook.com;user812;104;False
click45;www.facebook.com;user812;62;False
click46;http://www.imdb.com;user812;73;False
click47;http://www.imdb.com;user812;113;False
click48;http://www.facebook.com;user812;32;False
click49;http://www.facebook.com;user812;4;True
click50;www.imdb.com;user812;101;False
click51;www.imdb.com;user812;61;False
click52;https://www.facebook.com;user812;54;False
click53;www.facebook.com;user812;64;False
click54;www.facebook.com;user812;116;False
click55;http://www.imdb.com;user812;83;False
click56;www.facebook.com;user812;41;False
click57;www.facebook.com;user812;105;False
click58;www.facebook.com;user812;116;False
click59;www.imdb.com;user812;99;True
click60;http://www.facebook.com;user812;64;False
click0;http://www.imdb.com;user813;77;True
click1;www.facebook.com;user813;51;False
click2;https://www.facebook.com;user813;114;False
click3;www.facebook.com;user813;43;False
click4;www.sporza.be;user813;30;False
click5;http://www.imdb.com;user813;14;False
click6;www.facebook.com;user813;94;False
click7;www.sporza.be;user813;7;False
click8;http://www.imdb.com;user813;7;False
click9;http://www.imdb.com;user813;29;False
click10;http://www.facebook.com;user813;105;False
click11;www.facebook.com;user813;34;False
click12;http://www.imdb.com;user813;34;False
click13;www.facebook.com;user813;31;False
click14;https://www.facebook.com;user813;89;False
click15;www.imdb.com;user813;49;False
click16;www.sporza.be;user813;96;False
click17;https://www.facebook.com;user813;27;False
click18;www.facebook.com;user813;38;False
click19;www.facebook.com;user813;17;False
click20;www.facebook.com;user813;106;False
click21;http://www.imdb.com;user813;11;False
click22;http://www.imdb.com;user813;83;False
click23;www.facebook.com;user813;84;False
click24;http://www.facebook.com;user813;49;False
click25;https://www.imdb.com;user813;80;True
click26;www.facebook.com;user813;91;False
click27;www.facebook.com;user813;82;False
click28;https://www.facebook.com;user813;37;False
click29;www.facebook.com;user813;0;False
click30;www.imdb.com;user813;58;False
click31;www.facebook.com;user813;27;True
click32;www.facebook.com;user813;53;False
click33;https://www.facebook.com;user813;11;False
click34;www.facebook.com;user813;103;False
click35;https://www.imdb.com;user813;66;False
click36;www.facebook.com;user813;99;True
click37;http://www.imdb.com;user813;35;False
click38;http://www.facebook.com;user813;63;False
click39;www.imdb.com;user813;110;True
click40;https://www.facebook.com;user813;105;False
click41;https://www.imdb.com;user813;36;False
click42;www.imdb.com;user813;40;False
click43;www.imdb.com;user813;13;False
click44;www.sporza.be;user813;77;False
click45;www.facebook.com;user813;8;False
click46;http://www.facebook.com;user813;47;False
click47;http://www.facebook.com;user813;91;False
click0;http://www.facebook.com;user814;45;False
click1;http://www.facebook.com;user814;49;False
click2;www.imdb.com;user814;45;False
click3;www.facebook.com;user814;121;True
click4;www.facebook.com;user814;23;False
click5;www.imdb.com;user814;16;False
click6;www.facebook.com;user814;43;True
click7;http://www.sporza.be;user814;36;False
click8;www.imdb.com;user814;87;False
click9;www.facebook.com;user814;20;False
click10;www.facebook.com;user814;34;False
click11;www.facebook.com;user814;19;False
click12;http://www.imdb.com;user814;11;False
click13;www.imdb.com;user814;77;False
click0;www.imdb.com;user815;112;False
click1;www.facebook.com;user815;58;True
click2;http://www.facebook.com;user815;55;False
click3;www.facebook.com;user815;63;False
click4;http://www.facebook.com;user815;97;True
click5;www.facebook.com;user815;27;True
click6;http://www.facebook.com;user815;61;False
click7;www.facebook.com;user815;66;False
click8;www.facebook.com;user815;47;False
click9;www.facebook.com;user815;82;False
click10;http://www.sporza.be;user815;37;False
click11;www.imdb.com;user815;5;False
click12;www.imdb.com;user815;67;False
click13;http://www.imdb.com;user815;48;False
click14;www.facebook.com;user815;54;False
click15;https://www.facebook.com;user815;81;False
click16;http://www.imdb.com;user815;84;False
click17;www.facebook.com;user815;121;False
click18;www.facebook.com;user815;60;False
click0;www.facebook.com;user816;52;False
click1;www.facebook.com;user816;48;False
click2;www.imdb.com;user816;40;False
click3;https://www.facebook.com;user816;43;False
click4;www.sporza.be;user816;8;False
click5;https://www.facebook.com;user816;88;False
click6;www.facebook.com;user816;4;False
click7;www.facebook.com;user816;113;False
click8;www.facebook.com;user816;6;False
click9;www.imdb.com;user816;59;False
click10;www.facebook.com;user816;19;True
click11;https://www.facebook.com;user816;45;False
click12;www.facebook.com;user816;110;False
click13;www.sporza.be;user816;57;False
click14;www.imdb.com;user816;40;False
click15;www.facebook.com;user816;112;False
click16;http://www.facebook.com;user816;54;False
click17;www.facebook.com;user816;5;False
click18;http://www.imdb.com;user816;15;False
click19;www.facebook.com;user816;100;False
click20;www.facebook.com;user816;79;False
click21;www.facebook.com;user816;53;False
click22;www.facebook.com;user816;22;False
click23;http://www.facebook.com;user816;91;False
click24;www.facebook.com;user816;34;False
click25;https://www.facebook.com;user816;37;False
click0;https://www.imdb.com;user817;22;True
click1;www.facebook.com;user817;73;True
click2;www.facebook.com;user817;67;False
click3;https://www.facebook.com;user817;89;False
click4;www.facebook.com;user817;121;False
click5;www.facebook.com;user817;24;False
click6;www.facebook.com;user817;78;False
click7;www.imdb.com;user817;1;False
click8;https://www.facebook.com;user817;109;False
click9;www.facebook.com;user817;50;False
click10;www.facebook.com;user817;54;False
click11;http://www.facebook.com;user817;36;False
click12;https://www.facebook.com;user817;87;False
click13;www.facebook.com;user817;42;False
click14;http://www.facebook.com;user817;119;False
click15;https://www.sporza.be;user817;22;False
click16;www.facebook.com;user817;120;True
click17;https://www.facebook.com;user817;75;False
click18;www.imdb.com;user817;54;False
click19;www.facebook.com;user817;58;True
click20;www.imdb.com;user817;68;False
click21;http://www.imdb.com;user817;78;False
click22;http://www.facebook.com;user817;33;False
click23;www.imdb.com;user817;2;True
click24;http://www.sporza.be;user817;79;False
click25;www.facebook.com;user817;16;False
click26;www.facebook.com;user817;53;False
click27;https://www.imdb.com;user817;85;False
click28;http://www.facebook.com;user817;43;False
click29;http://www.facebook.com;user817;79;False
click30;http://www.imdb.com;user817;84;False
click31;https://www.facebook.com;user817;85;False
click32;http://www.facebook.com;user817;51;False
click33;www.facebook.com;user817;85;False
click34;www.sporza.be;user817;47;False
click35;www.facebook.com;user817;69;False
click36;https://www.imdb.com;user817;54;False
click37;www.facebook.com;user817;100;False
click38;https://www.facebook.com;user817;73;False
click39;www.facebook.com;user817;87;False
click0;http://www.facebook.com;user818;0;False
click1;www.imdb.com;user818;101;False
click2;http://www.facebook.com;user818;44;False
click3;http://www.facebook.com;user818;78;True
click4;http://www.facebook.com;user818;63;False
click5;http://www.facebook.com;user818;51;False
click6;www.facebook.com;user818;122;False
click7;https://www.facebook.com;user818;6;False
click8;https://www.imdb.com;user818;39;False
click9;https://www.facebook.com;user818;19;False
click10;https://www.imdb.com;user818;103;False
click11;https://www.imdb.com;user818;64;False
click12;www.facebook.com;user818;107;False
click13;https://www.imdb.com;user818;80;False
click14;https://www.facebook.com;user818;103;False
click15;www.facebook.com;user818;62;False
click16;www.facebook.com;user818;41;False
click17;www.facebook.com;user818;94;False
click18;http://www.facebook.com;user818;60;False
click19;www.imdb.com;user818;106;False
click20;www.facebook.com;user818;8;False
click21;www.facebook.com;user818;98;False
click22;www.sporza.be;user818;91;False
click23;www.sporza.be;user818;122;True
click24;www.facebook.com;user818;116;False
click25;www.sporza.be;user818;48;False
click26;www.facebook.com;user818;38;False
click27;https://www.facebook.com;user818;91;True
click28;https://www.facebook.com;user818;80;False
click29;www.facebook.com;user818;35;False
click30;www.facebook.com;user818;86;False
click31;www.facebook.com;user818;78;False
click32;www.imdb.com;user818;116;True
click33;http://www.sporza.be;user818;120;False
click34;www.facebook.com;user818;118;False
click35;www.facebook.com;user818;72;False
click36;https://www.facebook.com;user818;21;False
click0;www.sporza.be;user819;102;False
click1;www.imdb.com;user819;0;False
click2;www.facebook.com;user819;31;False
click3;http://www.facebook.com;user819;31;False
click4;http://www.facebook.com;user819;95;False
click5;https://www.facebook.com;user819;9;False
click6;https://www.facebook.com;user819;34;False
click7;www.imdb.com;user819;14;False
click8;www.facebook.com;user819;74;False
click9;www.facebook.com;user819;4;False
click10;www.imdb.com;user819;36;False
click0;www.facebook.com;user820;97;False
click1;http://www.facebook.com;user820;14;False
click2;www.facebook.com;user820;72;True
click3;www.imdb.com;user820;11;False
click4;https://www.imdb.com;user820;31;False
click5;https://www.facebook.com;user820;108;False
click6;www.sporza.be;user820;93;False
click7;www.imdb.com;user820;78;False
click8;www.facebook.com;user820;92;True
click9;https://www.facebook.com;user820;90;False
click10;www.imdb.com;user820;1;False
click11;http://www.facebook.com;user820;57;False
click12;www.facebook.com;user820;22;False
click13;http://www.sporza.be;user820;64;False
click14;www.facebook.com;user820;46;False
click15;http://www.facebook.com;user820;25;True
click16;www.imdb.com;user820;62;True
click17;www.sporza.be;user820;97;False
click18;www.facebook.com;user820;17;False
click19;http://www.imdb.com;user820;106;False
click20;www.sporza.be;user820;87;False
click21;http://www.imdb.com;user820;30;False
click22;www.facebook.com;user820;56;True
click23;www.imdb.com;user820;94;False
click24;www.imdb.com;user820;29;False
click25;http://www.facebook.com;user820;42;True
click26;http://www.facebook.com;user820;111;False
click27;http://www.imdb.com;user820;86;True
click28;www.facebook.com;user820;81;False
click29;www.facebook.com;user820;8;False
click0;www.facebook.com;user821;95;False
click1;www.sporza.be;user821;51;False
click2;http://www.sporza.be;user821;87;False
click3;www.facebook.com;user821;11;False
click4;http://www.facebook.com;user821;14;False
click5;www.imdb.com;user821;4;False
click6;www.facebook.com;user821;0;False
click7;www.facebook.com;user821;68;True
click8;www.imdb.com;user821;49;False
click9;http://www.facebook.com;user821;63;False
click10;www.imdb.com;user821;39;False
click11;www.facebook.com;user821;124;False
click12;www.facebook.com;user821;90;True
click13;http://www.facebook.com;user821;65;False
click14;www.facebook.com;user821;100;False
click15;www.facebook.com;user821;52;False
click16;http://www.imdb.com;user821;60;False
click17;https://www.facebook.com;user821;58;False
click18;www.facebook.com;user821;93;True
click19;www.facebook.com;user821;82;False
click20;www.imdb.com;user821;35;False
click21;https://www.facebook.com;user821;115;False
click22;http://www.facebook.com;user821;122;False
click23;www.facebook.com;user821;17;False
click24;http://www.imdb.com;user821;110;False
click25;www.facebook.com;user821;43;False
click26;www.facebook.com;user821;42;False
click27;http://www.imdb.com;user821;89;False
click28;www.imdb.com;user821;119;False
click29;http://www.facebook.com;user821;55;False
click30;www.imdb.com;user821;32;False
click31;https://www.sporza.be;user821;123;False
click32;www.facebook.com;user821;114;False
click33;www.sporza.be;user821;65;False
click34;www.facebook.com;user821;67;False
click35;https://www.facebook.com;user821;68;False
click36;www.facebook.com;user821;100;True
click0;https://www.imdb.com;user822;23;False
click1;www.facebook.com;user822;68;False
click2;https://www.sporza.be;user822;81;False
click3;www.facebook.com;user822;3;False
click4;www.facebook.com;user822;43;True
click5;www.facebook.com;user822;91;False
click6;https://www.sporza.be;user822;117;True
click7;www.facebook.com;user822;7;False
click8;http://www.facebook.com;user822;123;False
click9;http://www.facebook.com;user822;121;True
click10;www.facebook.com;user822;61;False
click11;https://www.facebook.com;user822;49;False
click12;www.facebook.com;user822;116;False
click13;www.imdb.com;user822;18;False
click14;http://www.imdb.com;user822;23;False
click15;www.facebook.com;user822;90;False
click16;www.facebook.com;user822;124;True
click17;https://www.facebook.com;user822;108;False
click18;https://www.imdb.com;user822;2;False
click0;www.facebook.com;user823;81;False
click1;www.facebook.com;user823;12;False
click2;http://www.facebook.com;user823;12;False
click3;http://www.facebook.com;user823;74;False
click4;www.facebook.com;user823;82;False
click5;https://www.facebook.com;user823;53;False
click6;www.facebook.com;user823;26;False
click7;www.facebook.com;user823;51;True
click8;http://www.facebook.com;user823;39;False
click9;https://www.imdb.com;user823;22;False
click10;www.imdb.com;user823;100;True
click11;www.facebook.com;user823;119;False
click12;http://www.facebook.com;user823;0;False
click13;www.imdb.com;user823;95;False
click14;www.facebook.com;user823;108;False
click15;http://www.facebook.com;user823;11;False
click16;http://www.sporza.be;user823;22;False
click17;https://www.sporza.be;user823;15;False
click18;www.facebook.com;user823;107;False
click19;www.imdb.com;user823;30;False
click20;https://www.facebook.com;user823;5;False
click21;https://www.facebook.com;user823;93;False
click22;www.facebook.com;user823;27;False
click23;http://www.facebook.com;user823;5;False
click24;www.facebook.com;user823;68;True
click25;www.facebook.com;user823;112;False
click26;www.imdb.com;user823;58;True
click27;http://www.imdb.com;user823;80;False
click28;www.facebook.com;user823;75;True
click29;https://www.facebook.com;user823;43;False
click30;https://www.imdb.com;user823;80;False
click31;www.imdb.com;user823;23;False
click32;https://www.facebook.com;user823;118;False
click33;www.imdb.com;user823;87;False
click34;http://www.facebook.com;user823;90;False
click35;www.sporza.be;user823;54;True
click36;www.facebook.com;user823;73;False
click37;https://www.facebook.com;user823;11;False
click38;www.facebook.com;user823;31;False
click0;www.facebook.com;user824;47;False
click1;www.facebook.com;user824;82;False
click2;http://www.facebook.com;user824;61;False
click3;https://www.facebook.com;user824;33;False
click4;www.facebook.com;user824;42;False
click5;www.facebook.com;user824;112;False
click6;http://www.facebook.com;user824;75;False
click7;https://www.facebook.com;user824;84;False
click8;www.facebook.com;user824;122;False
click9;https://www.imdb.com;user824;15;False
click10;www.facebook.com;user824;40;False
click11;www.facebook.com;user824;89;False
click12;http://www.facebook.com;user824;107;False
click13;http://www.imdb.com;user824;105;False
click14;www.facebook.com;user824;36;False
click15;www.sporza.be;user824;67;False
click16;www.facebook.com;user824;68;False
click17;www.facebook.com;user824;103;False
click18;www.sporza.be;user824;44;False
click19;www.facebook.com;user824;57;False
click0;http://www.facebook.com;user825;95;True
click1;www.sporza.be;user825;43;True
click2;https://www.facebook.com;user825;121;False
click3;www.facebook.com;user825;82;False
click4;https://www.sporza.be;user825;73;True
click5;www.facebook.com;user825;87;False
click6;www.facebook.com;user825;11;False
click7;www.facebook.com;user825;22;False
click8;www.facebook.com;user825;87;True
click9;http://www.imdb.com;user825;118;False
click10;www.facebook.com;user825;62;False
click11;www.facebook.com;user825;54;False
click12;www.facebook.com;user825;57;False
click13;http://www.facebook.com;user825;70;False
click14;http://www.sporza.be;user825;74;False
click15;www.facebook.com;user825;114;True
click16;www.imdb.com;user825;100;False
click17;http://www.facebook.com;user825;121;False
click18;www.facebook.com;user825;65;False
click19;http://www.imdb.com;user825;36;False
click20;https://www.facebook.com;user825;58;False
click21;http://www.sporza.be;user825;54;False
click22;http://www.facebook.com;user825;89;False
click23;www.facebook.com;user825;86;False
click0;www.imdb.com;user826;86;False
click1;http://www.facebook.com;user826;74;False
click2;www.facebook.com;user826;83;False
click3;www.facebook.com;user826;59;False
click4;http://www.imdb.com;user826;115;True
click5;www.facebook.com;user826;81;False
click6;www.imdb.com;user826;96;False
click7;https://www.facebook.com;user826;84;False
click8;www.facebook.com;user826;49;False
click9;www.facebook.com;user826;39;False
click10;www.imdb.com;user826;84;False
click11;www.imdb.com;user826;109;False
click12;www.facebook.com;user826;40;False
click13;www.imdb.com;user826;113;False
click14;www.facebook.com;user826;40;False
click15;www.facebook.com;user826;108;False
click16;http://www.imdb.com;user826;26;False
click17;www.facebook.com;user826;76;False
click18;http://www.facebook.com;user826;6;False
click19;http://www.imdb.com;user826;97;False
click0;www.imdb.com;user827;48;False
click1;www.facebook.com;user827;102;False
click2;www.facebook.com;user827;71;False
click3;www.facebook.com;user827;22;False
click4;www.facebook.com;user827;11;False
click5;www.imdb.com;user827;43;False
click6;www.facebook.com;user827;48;False
click7;http://www.imdb.com;user827;117;False
click8;www.facebook.com;user827;82;False
click9;www.facebook.com;user827;44;False
click10;http://www.facebook.com;user827;43;False
click11;www.facebook.com;user827;57;False
click12;http://www.facebook.com;user827;87;False
click13;https://www.facebook.com;user827;30;False
click14;www.facebook.com;user827;64;False
click15;http://www.facebook.com;user827;94;False
click16;www.facebook.com;user827;15;False
click17;www.facebook.com;user827;2;False
click18;www.facebook.com;user827;48;False
click19;http://www.imdb.com;user827;9;False
click20;http://www.facebook.com;user827;25;False
click21;https://www.imdb.com;user827;84;False
click22;www.facebook.com;user827;60;False
click23;www.imdb.com;user827;54;False
click24;www.facebook.com;user827;123;False
click25;www.facebook.com;user827;113;False
click26;www.facebook.com;user827;63;False
click27;www.sporza.be;user827;1;False
click28;www.facebook.com;user827;38;False
click29;www.imdb.com;user827;51;False
click30;www.facebook.com;user827;79;False
click31;http://www.facebook.com;user827;84;False
click0;http://www.facebook.com;user828;122;False
click1;www.sporza.be;user828;73;False
click2;http://www.imdb.com;user828;9;False
click3;www.imdb.com;user828;112;False
click4;www.facebook.com;user828;57;False
click5;www.facebook.com;user828;12;False
click6;www.imdb.com;user828;122;False
click7;http://www.facebook.com;user828;55;True
click8;www.imdb.com;user828;76;False
click9;www.facebook.com;user828;83;False
click10;www.facebook.com;user828;4;False
click11;https://www.facebook.com;user828;119;False
click12;https://www.facebook.com;user828;93;True
click13;www.facebook.com;user828;120;False
click14;www.facebook.com;user828;30;False
click15;www.imdb.com;user828;82;False
click16;http://www.facebook.com;user828;68;False
click17;www.facebook.com;user828;112;False
click18;www.facebook.com;user828;32;False
click19;www.facebook.com;user828;77;False
click20;https://www.facebook.com;user828;91;False
click21;https://www.sporza.be;user828;100;False
click22;www.facebook.com;user828;68;False
click23;www.sporza.be;user828;74;True
click24;http://www.facebook.com;user828;82;False
click25;www.facebook.com;user828;51;False
click26;www.sporza.be;user828;79;True
click27;www.facebook.com;user828;109;False
click28;http://www.imdb.com;user828;73;False
click0;www.facebook.com;user829;85;False
click1;www.imdb.com;user829;94;False
click2;www.facebook.com;user829;99;False
click3;www.facebook.com;user829;124;False
click4;www.facebook.com;user829;30;False
click5;www.imdb.com;user829;109;False
click6;www.facebook.com;user829;24;False
click7;http://www.imdb.com;user829;92;False
click8;www.imdb.com;user829;120;False
click9;http://www.facebook.com;user829;112;False
click10;www.facebook.com;user829;1;False
click11;www.facebook.com;user829;50;False
click12;www.facebook.com;user829;108;False
click13;www.facebook.com;user829;40;False
click14;https://www.imdb.com;user829;76;False
click15;https://www.facebook.com;user829;6;False
click16;www.facebook.com;user829;78;False
click17;http://www.facebook.com;user829;65;False
click0;http://www.facebook.com;user830;3;False
click1;www.facebook.com;user830;50;False
click2;https://www.facebook.com;user830;76;True
click3;https://www.facebook.com;user830;83;False
click4;www.facebook.com;user830;22;False
click5;http://www.facebook.com;user830;68;False
click6;http://www.facebook.com;user830;61;False
click7;www.imdb.com;user830;18;False
click8;http://www.facebook.com;user830;112;True
click9;www.facebook.com;user830;62;False
click10;www.facebook.com;user830;102;False
click11;www.imdb.com;user830;111;False
click12;www.facebook.com;user830;4;False
click13;www.facebook.com;user830;88;False
click14;www.sporza.be;user830;53;False
click15;https://www.facebook.com;user830;18;True
click16;https://www.imdb.com;user830;102;False
click17;http://www.facebook.com;user830;117;False
click18;http://www.facebook.com;user830;115;False
click19;http://www.imdb.com;user830;19;False
click20;www.facebook.com;user830;21;False
click21;www.imdb.com;user830;19;True
click22;www.sporza.be;user830;96;False
click23;https://www.facebook.com;user830;8;False
click24;www.facebook.com;user830;123;False
click25;https://www.facebook.com;user830;34;True
click26;www.sporza.be;user830;73;False
click27;https://www.sporza.be;user830;38;True
click28;www.facebook.com;user830;102;False
click29;www.facebook.com;user830;49;False
click30;https://www.sporza.be;user830;81;False
click31;http://www.imdb.com;user830;105;True
click32;www.facebook.com;user830;16;False
click33;www.facebook.com;user830;57;False
click34;www.facebook.com;user830;94;False
click35;https://www.facebook.com;user830;55;False
click36;http://www.facebook.com;user830;86;False
click0;www.facebook.com;user831;84;False
click1;www.facebook.com;user831;90;True
click2;www.facebook.com;user831;84;False
click3;www.facebook.com;user831;9;False
click4;www.facebook.com;user831;12;False
click5;http://www.facebook.com;user831;93;False
click6;www.imdb.com;user831;97;False
click7;www.facebook.com;user831;99;False
click8;http://www.imdb.com;user831;48;False
click9;https://www.facebook.com;user831;10;False
click10;http://www.facebook.com;user831;107;True
click11;https://www.facebook.com;user831;99;False
click12;http://www.imdb.com;user831;41;True
click13;http://www.facebook.com;user831;94;False
click14;www.facebook.com;user831;49;False
click15;http://www.facebook.com;user831;93;False
click16;www.imdb.com;user831;23;False
click17;www.imdb.com;user831;56;True
click18;http://www.imdb.com;user831;74;False
click19;www.imdb.com;user831;97;False
click20;www.facebook.com;user831;0;False
click21;www.imdb.com;user831;20;False
click22;http://www.imdb.com;user831;38;False
click23;www.facebook.com;user831;31;False
click24;https://www.facebook.com;user831;14;False
click25;www.facebook.com;user831;99;False
click26;www.facebook.com;user831;30;True
click27;www.facebook.com;user831;16;False
click28;www.facebook.com;user831;93;False
click29;http://www.facebook.com;user831;92;False
click30;www.imdb.com;user831;121;False
click31;www.imdb.com;user831;7;False
